,ID,city_name,Latitude,Longitude,Temp j0,Temp j+1,Temp j+2,Temp j+3,Temp j+4,Temp j+5,Temp j+6,Temp j+7,Alerte j0,Alerte j+1,Alerte j+2,Alerte j+3,Alerte j+4,Alerte j+5,Alerte j+6,Alerte j+7,Avg Temp,hotel_name,hotel_url,hotel_coord,hotel_score,hotel_text,hotel_lat,hotel_lon
19,18,Cassis,43.2140359,5.5396317999999996,19.57,19.2,18.74,18.66,18.32,18.78,18.56,18.68,clear sky,scattered clouds,clear sky,few clouds,clear sky,broken clouds,few clouds,clear sky,18.81375,La Bulle,"https://www.booking.com/hotel/fr/la-bulle-cassis.fr.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB&sid=0deca2b9733251f456d2b3ca01f85f61&dest_id=-1416912&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=15&hpos=15&no_rooms=1&sr_order=bayesian_review_score&srepoch=1634221530&srpvid=a66e656c60c40067&ucfs=1&sig=v1niO75xNe&from=searchresults
;highlight_room=#hotelTmpl","['43.2151009', '5.5420313']",9,"Situé à Cassis, l'appartement 3 étoiles La Bulle vous accueille à 5 km du cap Canaille. Vous apprécierez la vue sur le jardin et la ville.",43.2151009,5.5420313
20,18,Cassis,43.2140359,5.5396317999999996,19.57,19.2,18.74,18.66,18.32,18.78,18.56,18.68,clear sky,scattered clouds,clear sky,few clouds,clear sky,broken clouds,few clouds,clear sky,18.81375,Appartement T3 - RDC - CASSIS,"https://www.booking.com/hotel/fr/appartement-t3-rdc-cassis.fr.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB&sid=0deca2b9733251f456d2b3ca01f85f61&dest_id=-1416912&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=18&hpos=18&no_rooms=1&sr_order=bayesian_review_score&srepoch=1634221530&srpvid=a66e656c60c40067&ucfs=1&sig=v1DyG00bXb&from=searchresults
;highlight_room=#hotelTmpl","['43.2177703', '5.5359249']",9,"Offrant une vue sur la montagne, l'Appartement T3 - RDC - CASSIS propose un hébergement avec un balcon et une bouilloire, à environ 6 km du cap Canaille.",43.2177703,5.5359249
21,18,Cassis,43.2140359,5.5396317999999996,19.57,19.2,18.74,18.66,18.32,18.78,18.56,18.68,clear sky,scattered clouds,clear sky,few clouds,clear sky,broken clouds,few clouds,clear sky,18.81375,Appartement Plage Cassis Village parking,"https://www.booking.com/hotel/fr/appartement-plage-cassis-village-parking.fr.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB&sid=0deca2b9733251f456d2b3ca01f85f61&dest_id=-1416912&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=22&hpos=22&no_rooms=1&sr_order=bayesian_review_score&srepoch=1634221530&srpvid=a66e656c60c40067&ucfs=1&sig=v1OLgKQJJV&from=searchresults
;highlight_room=#hotelTmpl","['43.2135571', '5.5412198']",9,"Situé à Cassis, à 700 mètres de Bestouan, l'Appartement Plage Cassis Village parking propose un salon commun, une connexion Wi-Fi gratuite, une réception ouverte 24h/24 et une cuisine commune.",43.2135571,5.5412198
22,18,Cassis,43.2140359,5.5396317999999996,19.57,19.2,18.74,18.66,18.32,18.78,18.56,18.68,clear sky,scattered clouds,clear sky,few clouds,clear sky,broken clouds,few clouds,clear sky,18.81375,Au Petit chez Soi,"https://www.booking.com/hotel/fr/le-16.fr.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB&sid=0deca2b9733251f456d2b3ca01f85f61&dest_id=-1416912&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=23&hpos=23&no_rooms=1&sr_order=bayesian_review_score&srepoch=1634221530&srpvid=a66e656c60c40067&ucfs=1&sig=v1CToMj5pK&from=searchresults
;highlight_room=#hotelTmpl","['43.215341459652095', ' 5.538321913445574']","8,9","L'établissement Au Petit chez Soi est situé sur le front de mer à Cassis, à 500 mètres de Bestouan et à 5 km du cap Canaille.",43.215341459652095,5.538321913445574
23,18,Cassis,43.2140359,5.5396317999999996,19.57,19.2,18.74,18.66,18.32,18.78,18.56,18.68,clear sky,scattered clouds,clear sky,few clouds,clear sky,broken clouds,few clouds,clear sky,18.81375,Hôtel Les Roches Blanches Cassis,"https://www.booking.com/hotel/fr/des-roches-blanches.fr.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB&sid=0deca2b9733251f456d2b3ca01f85f61&dest_id=-1416912&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=21&hpos=21&no_rooms=1&sr_order=bayesian_review_score&srepoch=1634221530&srpvid=a66e656c60c40067&ucfs=1&sig=v1pvMuwzuY&from=searchresults
;highlight_room=#hotelTmpl","['43.2112483', '5.5292235']","8,8","Doté d'une connexion Wi-Fi gratuite, l'Hôtel Les Roches Blanches Cassis est situé à 1 km du centre de Cassis et à 6 km du cap Canaille.",43.2112483,5.5292235
24,18,Cassis,43.2140359,5.5396317999999996,19.57,19.2,18.74,18.66,18.32,18.78,18.56,18.68,clear sky,scattered clouds,clear sky,few clouds,clear sky,broken clouds,few clouds,clear sky,18.81375,Villa l'Icône,"https://www.booking.com/hotel/fr/villa-l-39-icone.fr.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB&sid=0deca2b9733251f456d2b3ca01f85f61&dest_id=-1416912&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=25&hpos=25&no_rooms=1&sr_order=bayesian_review_score&srepoch=1634221530&srpvid=a66e656c60c40067&ucfs=1&sig=v1FY8kED7Y&from=searchresults
;highlight_room=#hotelTmpl","['43.21801848087596', ' 5.547625569263893']","8,7","Doté d'une connexion Wi-Fi gratuite et d'un jardin, l'établissement Villa l'Icône est situé à Cassis, à 2,5 km du cap Canaille. Les logements disposent d'une télévision par satellite à écran plat.",43.21801848087596,5.547625569263893
25,20,Aix en Provence,43.5298424,5.4474738,19.89,18.25,17.85,18.59,18.04,19.15,19.26,19.25,clear sky,scattered clouds,clear sky,light rain,scattered clouds,broken clouds,clear sky,clear sky,18.785,Lousoan,https://www.booking.com/hotel/fr/lousoan.fr.html?aid=304142;label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB;sid=ebc3ddfa94a264905dca00165605918e;dest_id=-1406939;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=1;hpos=1;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=bayesian_review_score;srepoch=1641218392;srpvid=8bf0625c31f000b3;type=total;ucfs=1&#hotelTmpl,"['43.54039389840799', ' 5.4366224920377055']","9,7","Doté d'un jardin et d'une terrasse, le Lousoan propose un hébergement à Aix-en-Provence avec une connexion Wi-Fi gratuite et une vue sur la piscine. Situé à 2,4 km de la cathédrale Saint-Sauveur, il dispose d'une piscine extérieure et d'un parking privé gratuit.",43.54039389840799,5.4366224920377055
26,20,Aix en Provence,43.5298424,5.4474738,19.89,18.25,17.85,18.59,18.04,19.15,19.26,19.25,clear sky,scattered clouds,clear sky,light rain,scattered clouds,broken clouds,clear sky,clear sky,18.785,Domaine de Saint Clair,https://www.booking.com/hotel/fr/domaine-de-saint-clair.fr.html?aid=304142;label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB;sid=ebc3ddfa94a264905dca00165605918e;dest_id=-1406939;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=2;hpos=2;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=bayesian_review_score;srepoch=1641218392;srpvid=8bf0625c31f000b3;type=total;ucfs=1&#hotelTmpl,"['43.49833268872379', ' 5.43353189018184']","9,6","Le Domaine de Saint Clair est une chambre d'hôtes réservée aux adultes située à Aix-en-Provence. Doté d'une piscine extérieure ouverte en saison, ce Bed & Breakfast se trouve à proximité de plusieurs attractions remarquables, à environ 3,3 km du cours Mirabeau et à 3,8 km de la cathédrale Saint-Sauveur. Une connexion Wi-Fi est disponible gratuitement dans l'ensemble de l'établissement.",43.49833268872379,5.43353189018184
27,20,Aix en Provence,43.5298424,5.4474738,19.89,18.25,17.85,18.59,18.04,19.15,19.26,19.25,clear sky,scattered clouds,clear sky,light rain,scattered clouds,broken clouds,clear sky,clear sky,18.785,Pavillon de Beauregard,https://www.booking.com/hotel/fr/pavillon-de-beauregard.fr.html?aid=304142;label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB;sid=ebc3ddfa94a264905dca00165605918e;dest_id=-1406939;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=3;hpos=3;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=bayesian_review_score;srepoch=1641218392;srpvid=8bf0625c31f000b3;type=total;ucfs=1&#hotelTmpl,"['43.54513633606534', ' 5.468839970619425']","9,6","Le Pavillon de Beauregard est une chambre d'hôtes située à 3,3 km d'Aix-en-Provence. Il propose un jardin, une piscine extérieure et des hébergements dotés d'une connexion Wi-Fi gratuite.",43.54513633606534,5.468839970619425
28,20,Aix en Provence,43.5298424,5.4474738,19.89,18.25,17.85,18.59,18.04,19.15,19.26,19.25,clear sky,scattered clouds,clear sky,light rain,scattered clouds,broken clouds,clear sky,clear sky,18.785,"Sweet Home studio Aix en Provence, terrasse, piscine, resto,",https://www.booking.com/hotel/fr/sweet-home-studio-aix-en-provence-terrasse-piscine-resto.fr.html?aid=304142;label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB;sid=ebc3ddfa94a264905dca00165605918e;dest_id=-1406939;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=4;hpos=4;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=bayesian_review_score;srepoch=1641218759;srpvid=e6ba62ada07f026d;type=total;ucfs=1&#hotelTmpl,"['43.54403340373636', ' 5.375280483126072']","9,6","Situé à Aix-en-Provence, à 7 km de la cathédrale Saint-Sauveur et du cours Mirabeau, Le Sweet Home studio Aix en Provence, terrasse, piscine, resto propose un hébergement avec une connexion Wi-Fi gratuite, la climatisation, un restaurant et une piscine extérieure ouverte en saison.",43.54403340373636,5.375280483126072
29,20,Aix en Provence,43.5298424,5.4474738,19.89,18.25,17.85,18.59,18.04,19.15,19.26,19.25,clear sky,scattered clouds,clear sky,light rain,scattered clouds,broken clouds,clear sky,clear sky,18.785,Maison Dauphine,https://www.booking.com/hotel/fr/maison-dauphine.fr.html?aid=304142;label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB;sid=ebc3ddfa94a264905dca00165605918e;dest_id=-1406939;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=5;hpos=5;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=bayesian_review_score;srepoch=1641218759;srpvid=e6ba62ada07f026d;type=total;ucfs=1&#hotelTmpl,"['43.52568717197688', ' 5.450371278546257']","9,6","Occupant une maison de ville du XVIIIe siècle, la Maison Dauphine propose des suites climatisées dotées d'une entrée privée, d'une connexion Wi-Fi gratuite et offrant une vue sur le jardin à Aix-en-Provence, à 270 mètres du cours Mirabeau, près de la fontaine des Quatre-Dauphins.",43.52568717197688,5.450371278546257
30,20,Aix en Provence,43.5298424,5.4474738,19.89,18.25,17.85,18.59,18.04,19.15,19.26,19.25,clear sky,scattered clouds,clear sky,light rain,scattered clouds,broken clouds,clear sky,clear sky,18.785,Les Suites du Cours & Spa,https://www.booking.com/hotel/fr/les-suites-du-cours.fr.html?aid=304142;label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB;sid=ebc3ddfa94a264905dca00165605918e;dest_id=-1406939;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=6;hpos=6;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=bayesian_review_score;srepoch=1641218759;srpvid=e6ba62ada07f026d;type=total;ucfs=1&#hotelTmpl,"['43.525617159939216', ' 5.450382007382612']","9,2","Installé sur le cours Mirabeau d'Aix-en-Provence, à 600 mètres de la cathédrale Saint-Sauveur, l'établissement Les Suites du Cours & Spa inclut un spa et une connexion Wi-Fi gratuite dans l'ensemble de ses locaux.",43.525617159939216,5.450382007382612
31,20,Aix en Provence,43.5298424,5.4474738,19.89,18.25,17.85,18.59,18.04,19.15,19.26,19.25,clear sky,scattered clouds,clear sky,light rain,scattered clouds,broken clouds,clear sky,clear sky,18.785,La Bastide de Ganay,https://www.booking.com/hotel/fr/la-bastide-de-ganay-aix-en-provence123456789101112.fr.html?aid=304142;label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB;sid=ebc3ddfa94a264905dca00165605918e;dest_id=-1406939;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=8;hpos=8;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=bayesian_review_score;srepoch=1641218759;srpvid=e6ba62ada07f026d;type=total;ucfs=1&#hotelTmpl,"['43.606747305322784', ' 5.426208105530776']","9,2","Installée à 9 km de la cathédrale Saint-Sauveur, La Bastide de Ganay vous propose un restaurant, un bar, un salon commun et une piscine extérieure de saison.",43.606747305322784,5.426208105530776
32,20,Aix en Provence,43.5298424,5.4474738,19.89,18.25,17.85,18.59,18.04,19.15,19.26,19.25,clear sky,scattered clouds,clear sky,light rain,scattered clouds,broken clouds,clear sky,clear sky,18.785,Maison Jalon,https://www.booking.com/hotel/fr/maison-jalon.fr.html?aid=304142;label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB;sid=ebc3ddfa94a264905dca00165605918e;dest_id=-1406939;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=7;hpos=7;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=bayesian_review_score;srepoch=1641218759;srpvid=e6ba62ada07f026d;type=total;ucfs=1&#hotelTmpl,"['43.57401165040078', ' 5.423278528293095']","9,7","Dotée d'une piscine extérieure ouverte en saison, d'un jardin et d'une terrasse, la Maison Jalon est une maison d'hôtes contemporaine située à Aix-en-Provence. Une connexion Wi-Fi est disponible gratuitement.",43.57401165040078,5.423278528293095
33,20,Aix en Provence,43.5298424,5.4474738,19.89,18.25,17.85,18.59,18.04,19.15,19.26,19.25,clear sky,scattered clouds,clear sky,light rain,scattered clouds,broken clouds,clear sky,clear sky,18.785,Aix Homes,https://www.booking.com/hotel/fr/26-cours-sextius.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB&sid=ebc3ddfa94a264905dca00165605918e&aid=304142&ucfs=1&arphpl=1&dest_id=-1406939&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=bayesian_review_score&srpvid=e6ba62ada07f026d&srepoch=1641218759&from=searchresults#hotelTmpl,"['43.52883283643227', ' 5.4436334766918595']","9,2","Situé à Aix-en-Provence, à moins de 700 mètres du cours Mirabeau et de la cathédrale Saint-Sauveur, l'Aix Homes propose des hébergements avec une connexion Wi-Fi gratuite et un coin salon.",43.52883283643227,5.4436334766918595
34,20,Aix en Provence,43.5298424,5.4474738,19.89,18.25,17.85,18.59,18.04,19.15,19.26,19.25,clear sky,scattered clouds,clear sky,light rain,scattered clouds,broken clouds,clear sky,clear sky,18.785,Studios Nuitée en Provence,https://www.booking.com/hotel/fr/nuitee-en-provence.fr.html?aid=304142;label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB;sid=ebc3ddfa94a264905dca00165605918e;dest_id=-1406939;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=10;hpos=10;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=bayesian_review_score;srepoch=1641218759;srpvid=e6ba62ada07f026d;type=total;ucfs=1&#hotelTmpl,"['43.51404574138346', ' 5.4736693197063735']","9,3","Situé à Aix-en-Provence, le Studio Nuitée en Provence se trouve à 6 km du cours Mirabeau. La résidence possède une piscine extérieure ouverte en saison et une réception ouverte 24h/24.",43.51404574138346,5.4736693197063735
35,26,Collioure,42.52505,3.0831554,22.88,21.53,19.11,17.49,18.61,20.7,19.34,18.83,clear sky,broken clouds,clear sky,clear sky,scattered clouds,clear sky,few clouds,broken clouds,19.81125,Les hauteurs de Collioure,"https://www.booking.com/hotel/fr/les-hauteurs-de-collioure.fr.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB&sid=5b2592ce6b5f77c2098956a76e47451d&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=6&hpos=6&no_rooms=1&sr_order=bayesian_review_score&srepoch=1634221530&srpvid=766a656c0d830061&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","['42.5249596', '3.0698358']","9,5","Situé à Collioure, à 1,5 km de la plage de Racou et à 2,3 km du château royal de Collioure, l'établissement Les hauteurs de Collioure propose des hébergements avec une connexion Wi-Fi gratuite, la...",42.5249596,3.0698358
36,26,Collioure,42.52505,3.0831554,22.88,21.53,19.11,17.49,18.61,20.7,19.34,18.83,clear sky,broken clouds,clear sky,clear sky,scattered clouds,clear sky,few clouds,broken clouds,19.81125,Le 15-Appartments Collioure,"https://www.booking.com/hotel/fr/le-15-appartments-collioure.fr.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB&sid=5b2592ce6b5f77c2098956a76e47451d&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=14&hpos=14&no_rooms=1&sr_order=bayesian_review_score&srepoch=1634221530&srpvid=766a656c0d830061&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","['42.52869415283203', '3.078646421432495']","9,5",Le 15-Appartements Collioure propose des hébergements climatisés dans lesquels vous pourrez séjourner avec votre animal domestique. La ville de Roses se situe à 30 km.,42.52869415283203,3.078646421432495
